Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_stat	deseq2_pvalue	deseq2_padj	bayseq_library_932	bayseq_library_933	bayseq_library_919	bayseq_library_921	bayseq_likelihood	bayseq_FDR	bayseq_NA	bayseq_NA	
ASTN1	0.319491	4.94597	3.95241	3.02734	0.0001	0.0158072	0	-4.86885619464601	1	1	0	NA	NA	NA	NA	NA	0	0	0	0	0.0684562146450628	1=2	0.770378897928784	1	
LOC101747699	0	16.4984	inf	-nan	5e-05	0.00964066	-4.18140004018805	-4.25726897815514	0.231992438281397	1	1.18920711500272	-1.65565574002342	1.63627880466287	-1.01184207441014	0.311613569120385	NA	4	0	0	0	0.312656398037512	1>2	0.501190462582539	1	
LOC101748762	0.0970394	2.19152	4.49722	1.59262	0.2938	0.999942	-7.6813705556878	1.48720569729569	4.55464634949865e-06	0.00511031320413748	177.263676662292	-6.05607014889061	1.36165049955718	-4.44759514343812	8.68369999947429e-06	0.00193870578887391	593	1	1	2	0.770409784519466	1>2	0.138293603408072	0.999999999999477	
LOC101750931	0.454034	0.596752	0.39433	0.31519	0.6625	0.999942	6.77631147498037	-2.72396044419368	0.00328695678727169	0.391460026765686	6.63179477367285	4.33717514194389	1.56614074108518	2.76933932447135	0.00561701016641637	NA	0	0	20	9	0.930361479055415	2>1	0.0411061535697235	0.70595038578051	
HS3ST5	0.67655	13.779	4.34813	3.15615	0.0002	0.0238721	0.415376347550223	-2.83310429789078	0.862232408075352	1	6.22980021546613	0.275096200388704	1.33156271358151	0.206596503178417	0.836324991410859	NA	6	4	9	6	0.0335243100679746	2>1	0.853245722523531	1	
SMOC1	27.6878	19.8824	-0.477758	-0.372383	0.6043	0.999942	-4.88478160993591	-0.318270683992666	0.0010960505416772	0.212414594977041	48.8081107917618	-4.26825333269208	1.21839145349219	-3.50318719033877	0.000459726267696629	0.0260458709595021	153	8	4	2	0.556136063815495	1>2	0.284046986687403	1	
BCL9	6.13015	5.6975	-0.105593	-0.113481	0.87425	0.999942	-6.26336811831595	-3.12599309619031	0.00844418376431553	0.652221411187241	4.86313804367378	-4.01918354233324	1.59811137650658	-2.51495834484268	0.0119046448359619	NA	9	9	0	0	0.934090390444251	1>2	0.0368167954569766	0.610417114149661	
TMEM88	0.286897	52.1496	7.50598	4.95501	5e-05	0.00964066	-1.14799111803992	-0.988193774819381	0.361732251081616	1	28.488399008146	-1.12634505620546	1.04816988460181	-1.07458253929261	0.282561672672532	0.910410607083602	53	18	21	15	0.0741891148441773	1>2	0.747690981323812	1	
TTYH2	4.56482	48.7542	3.4169	2.8131	0.0005	0.0396968	-4.18140004018805	-4.25726897815514	0.231992438281397	1	1.18920711500272	-1.65565574002342	1.63627880466287	-1.01184207441014	0.311613569120385	NA	4	0	0	0	0.312656398037512	1>2	0.50128171412145	1	
GPR144	0.456818	9.52028	4.38131	3.27274	5e-05	0.00964066	-0.915482013166182	-3.62173712384428	0.724990867997027	1	2.7167492818533	-0.678406136808946	1.56602438099357	-0.433202793674596	0.664867449497669	NA	2	5	3	1	0.0463408442680209	1>2	0.846505982908345	1	
PLP1	1.74151	9826.19	12.4621	0.812918	0.2109	0.999942	-9.84760343204317	0.0241524824750323	5.38831687575637e-06	0.00574340695786872	63.0279770951442	-1.56305085082123	1.60684461441909	-0.972745489386543	0.330679810724931	0.927967192041103	212	0	0	0	0.723636236782303	1>2	0.165169400908918	1	
CCDC13	0.66282	0.756817	0.191329	0.030184	0.94505	0.999942	-7.74240229884676	1.893475276063	3.31494686667004e-06	0.00441675233147949	235.34127738569	-6.40689534222446	1.28551290201707	-4.98392146214287	6.23083786216903e-07	0.000357583989336008	782	8	3	1	0.803610743431689	1>2	0.117967199401909	0.999999991438225	
LOC100857799	0.398721	20.4321	5.67931	3.93243	0.0006	0.0442336	-1.77528330233407	-3.76244081981207	0.396123286651819	1	2.31188348158528	-1.13136623276763	1.64021528757464	-0.689766911294045	0.490340780071414	NA	2	5	0	2	0.127926444401801	1>2	0.695208972439338	1	
SNCA	2.27626	29.811	3.71111	3.39287	0.0001	0.0158072	-1.32657829774164	-3.96053827572214	0.614689668902653	1	1.684886704093	-0.746758229917398	1.67641498818813	-0.445449506941294	0.655994941851455	NA	0	5	1	1	0.0896839664190179	1>2	0.727550285673488	1	
EDIL3	0.47398	78.0568	7.36356	4.48858	5e-05	0.00964066	-6.45130432195832	-2.99094435954741	0.00648934356091684	0.551080943468262	5.94603557501361	-3.76945784764402	1.63516815812188	-2.30524171408373	0.0211530398467455	NA	20	0	0	0	0.460662661092284	1>2	0.350865593359796	1	
LCAT	3.57355	129.809	5.18289	4.07	5e-05	0.00964066	-3.62934315228459	-2.66545796682744	0.0262534336473986	0.98811305210712	7.93458992900778	-2.60595038461782	1.5565840450116	-1.67414691996178	0.0941017284101639	NA	25	0	0	2	0.148603543566113	1>2	0.682994758747267	1	
HSF2	15.4536	18.2486	0.23984	0.266117	0.70625	0.999942	-9.41300664748214	-0.394715451025567	1.36649607849977e-05	0.0116523853605833	46.5136146059107	-6.45391476996551	1.45243254231938	-4.44352118388871	8.84984383235199e-06	0.00193870578887391	154	3	0	0	0.780429920931593	1>2	0.134397764551613	0.999999999995959	
KIN	8.21311	10.0709	0.294193	0.290244	0.6835	0.999942	-4.93840732492276	-0.781416791452809	0.0012628301851858	0.226227007460428	34.9119894928997	-4.21675280608985	1.27520436145902	-3.30672708903321	0.000943928058199926	0.0443106799892137	111	4	2	2	0.570565242101675	1>2	0.272800681919934	1	
LOC101747521	0.0175989	0.724538	5.36351	0.229055	0.28545	0.999942	-9.91032669780904	5.69156632441976	1.10451656307292e-08	6.86255217459112e-05	3305.37805320821	-7.28896440679102	1.41085771672227	-5.1663355704818	2.38728025804053e-07	0.00019611507319803	11107	1	8	5	0.992527515730576	1>2	0.00519604994425454	0.0206335408665478	
TPD52L1	0.180924	53.3029	8.20269	5.18714	0.0006	0.0442336	-4.16938509494277	-4.26218803186408	0.231992438281397	1	1.13495222902067	-1.88972836046624	1.66349289771213	-1.13600025768987	0.255956456455428	NA	3	1	0	0	0.395490778207492	1>2	0.408976342799383	1	
FAM124A	0.114418	6.79972	5.89309	4.09579	0.0003	0.0302517	0.750302114935206	-4.39989445981519	1	1	0.79934723899145	0.268494949588543	1.60860460495048	0.16691171264974	0.867439517073558	NA	1	0	0	2	0.0673554142456103	2>1	0.830371575693674	1	
HPCA	0	1.07526	inf	-nan	0.00045	0.0377785	0	-4.86885619464601	1	1	0	NA	NA	NA	NA	NA	0	0	0	0	0.0684562146450628	1=2	0.779593463951016	1	
NKX6-2	0.615859	54.9926	6.48049	4.40002	0.0001	0.0158072	-5.30695433023641	-3.73829124619649	0.0403044200554002	1	2.62146112277407	-2.97790104813257	1.6706838201916	-1.78244441715551	0.0746767876992131	NA	8	1	0	0	0.49663852322616	1>2	0.325179351708341	1	
AJAP1	0.282167	9.22449	5.03085	3.70436	5e-05	0.00964066	-5.04354398096017	-1.56722186604585	0.00206883497411966	0.300971110753315	19.4645728603025	-1.37677313268248	1.60550035558817	-0.857535239958327	0.391149147805929	NA	64	0	2	0	0.245414120633975	1>2	0.576658614350226	1	
IGSF11	0.611695	29.0185	5.56802	4.08124	5e-05	0.00964066	-6.66523900756015	-0.859388214469449	0.000162048335618639	0.0585516342155618	33.1106171794909	-5.23200670586198	1.40004361458792	-3.73703122627501	0.000186205806399707	0.0135971617739875	109	2	1	0	0.506869998895318	1>2	0.320141232058837	1	
GPC5	0.942323	12.4584	3.72476	2.66466	0.00015	0.0207236	-0.0929479481914685	-2.53948054434804	1	1	7.96016741019785	-0.0840360452694578	1.28910629191591	-0.065189384146563	0.948023213374587	NA	4	12	5	11	0.022817507050317	2>1	0.859570449436775	1	
C24H11ORF1	0.0348157	0.414722	3.57434	0	1	1	-9.00307510021028	-0.785026026564798	3.29470871194805e-05	0.0191221601122257	35.0816098925803	-1.55766908042756	1.60627068051019	-0.969742584066095	0.332174818483939	0.927967192041103	118	0	0	0	0.622349193287753	1>2	0.237282982779587	1	
CCL19,LOC100857191	236.206	9.31586	-4.66421	-3.87406	5e-05	0.00964066	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
GCHFR	3.59087	71.108	4.30761	3.95342	0.0001	0.0158072	-1.56208640820463	-0.580524998055195	0.210077326353446	1	39.232087980376	-1.49116828349501	1.10973841125122	-1.3437115164949	0.179041691782831	0.865449641808506	92	11	18	21	0.109094914080679	1>2	0.707578412634038	1	
ETNK2	0.490526	18.3116	5.22228	3.60519	0.00015	0.0207236	1.90507331950716	-3.65110724894345	0.323651901537197	1	2.55093903667523	1.27808751182178	1.62299569335919	0.787486693311217	0.430997015006708	NA	0	2	6	3	0.191287739889434	2>1	0.623502800662219	1	
CA10	0.840628	12.0152	3.83725	2.87397	0.0005	0.0396968	-1.32675549658938	-3.9398767182357	0.614689668902653	1	1.88004458203007	-0.836428863813361	1.66360651768496	-0.502780468170634	0.615118627380531	NA	3	2	0	2	0.0803664308001929	1>2	0.737324838868169	1	
GLRA1	0.0231738	4.25315	7.5199	3.12871	0.06705	0.752212	-8.96868671489137	3.8914789222516	1.45054076836446e-07	0.000441751829999909	947.587591329562	-6.87260623946894	1.38146516925115	-4.97486754819478	6.52922682902024e-07	0.000357583989336008	3181	1	4	3	0.952059767582189	1>2	0.0258133110715801	0.343103311589176	
GLRA4	0.516428	78.4235	7.24658	4.93936	5e-05	0.00964066	-3.78979592917589	-4.38829890060393	0.35157968529247	1	0.891905336252041	-1.34039486038287	1.58298412107545	-0.846751930444022	0.397133406669625	NA	3	0	0	0	0.285433014296754	1>2	0.524885729598891	1	
SHISA9	0.346592	8.64552	4.64064	3.54719	5e-05	0.00964066	-1.36586890386819	-0.680951505014003	0.27393458002197	1	35.9132891771871	-1.3260657252739	1.0322849823723	-1.28459267345579	0.198934660254688	0.878062979929778	71	22	18	22	0.0763342141332357	1>2	0.745509937778767	1	
TMSB10	1.33871	51.3409	5.26119	4.44273	0.0002	0.0238721	0.566380569270397	-2.66629081148508	0.76083476824295	1	7.09875094282509	0.374973688780402	1.46493374195692	0.255966313042592	0.797976849255847	NA	5	6	19	0	0.119245152291888	2>1	0.701218619326227	1	
CCNI2	2.3697	5.24123	1.1452	0.977461	0.17395	0.999942	-4.46652035069922	3.19062764194022	0.0011230757257204	0.215691246134303	577.308964187139	-4.01125126059556	1.13350726367227	-3.53879625579119	0.000401955963560437	0.0249382628675553	1813	65	57	40	0.484021153343101	1>2	0.335844655720574	1	
LOC101751901	0.314144	8.20682	4.70733	3.38587	0.0003	0.0302517	-0.143137217818286	-4.54854585652406	1	1	0.515931288880149	-0.125651519786054	1.55975345517485	-0.0805585776195435	0.935793009360422	NA	1	0	1	0	0.0570873526554954	1>2	0.840029534604512	1	
CD79B	13.3322	1.58091	-3.07609	-2.57961	0.00055	0.0427004	0.979095352307499	2.21692723614139	0.416326729727992	1	266.524424070364	0.883955275148407	0.835525655681937	1.05796305491893	0.290072286137049	0.913005299086534	119	229	441	315	0.0327393721021401	2>1	0.85381166967134	1	
LOC769726	0.317696	310.644	9.9334	4.34887	5e-05	0.00964066	-7.25162865608611	-2.35887324843939	0.00125587167928379	0.226227007460428	10.3513073702918	-4.71979421134814	1.55991367703884	-3.02567653635018	0.00248077538030313	NA	34	1	0	0	0.620223179377419	1>2	0.238790279455324	1	
ABHD3	5.45059	124.47	4.51324	3.09422	0.00025	0.0272453	-7.79193574109912	-1.8951215507415	0.000426988897372042	0.116699350181759	15.0538809443206	-5.23527930408911	1.51966544327779	-3.4450209598746	0.000571015112026674	NA	49	2	0	0	0.692194129092676	1>2	0.202915580440069	1	
ERMN	NULL	NULL	NULL	NULL	NULL	NULL	-9.66670234522634	-0.150765394570532	7.97904524206339e-06	0.00773169483955943	55.5954326263772	-1.56214141790783	1.60674804584544	-0.97223794480227	0.330932187506219	0.927967192041103	187	0	0	0	0.699808486586563	1>2	0.196397932255344	1	
PCDH9	0.169236	24.0812	7.15273	4.87382	5e-05	0.00964066	-3.56478324681293	-1.27264564199462	0.0129845782078424	0.758737287277283	24.1464048639575	-3.06305274914803	1.29207454087504	-2.37064708903994	0.0177569769259817	0.301732423907325	74	2	3	4	0.379905794503186	1>2	0.420484216379951	1	
CRMP1	4.07863	115.444	4.82297	3.43541	0.00015	0.0207236	-2.85290762431263	-2.86118628233056	0.0749885615492815	1	6.60192410540201	-2.09160269168966	1.57348682719213	-1.3292788064976	0.183756003701316	NA	20	0	3	0	0.0959578495862895	1>2	0.721320204515759	1	
ZIC4	0	2.35746	inf	-nan	0.10425	0.912742	-9.3488889048931	-0.456129744256329	1.58760192258953e-05	0.0125349991799125	44.595266812602	-1.56024742444844	1.60654637651509	-0.971181067198892	0.331458120147251	0.927967192041103	150	0	0	0	0.659965936446498	1>2	0.216983409684986	1	
ABCC5	15.6567	12.5069	-0.324054	-0.250903	0.7037	0.999942	-5.1993462236489	2.92420632113934	0.000245422200555787	0.0769398598742391	481.426981127226	-4.56028750151408	1.18764799767754	-3.83976355825276	0.00012315285858504	0.0103764177771908	1558	28	27	22	0.730572795307502	1>2	0.163829707254546	1	
SCYL3	10.2934	7.53751	-0.449556	-0.452494	0.5477	0.999942	4.01682611749768	0.967369415772596	0.00322830092093004	0.38978485583501	110.156739004721	3.67501905797097	0.938818339186809	3.91451562519989	9.05858718392982e-05	0.00826847707955372	5	20	236	208	0.91523681181024	2>1	0.0534830941520375	0.907276547431108	
CA8	2.88884	33.2206	3.52352	2.65929	0.0004	0.0363648	-2.39133366398434	-4.69097115208869	1	1	0.29730177875068	-0.9865091419568	1.49489508991414	-0.659918644868557	0.509306038578136	NA	1	0	0	0	0.176503331241363	1>2	0.657594129147905	1	
OGT	125.055	191.25	0.6129	0.415652	0.5552	0.999942	-4.99762802649326	-1.07699736593885	0.00137580141470929	0.230939642195061	26.4686191965105	-4.43204535434246	1.14432578683921	-3.87306255378935	0.000107476227984135	0.00954505095015854	49	46	1	2	0.949588867485433	1>2	0.0284209276033213	0.406254924267923	
C12H3ORF14	2.90342	3.93223	0.437595	0.21128	0.7183	0.999942	-6.37255209536576	-0.344167581745421	0.000130969109435794	0.0489824469289869	48.3028453991185	-1.48383836037558	1.60667437844297	-0.923546413812591	0.355722524437265	0.934797473730689	161	0	2	0	0.347346213507641	1>2	0.450455037277736	1	
NBR1	23.4613	30.7201	0.388903	0.14945	0.68385	0.999942	-4.45143593264947	0.530094363737597	0.00148003247749815	0.237228062821847	89.2550785334272	-4.00413034082022	1.13440086897837	-3.5297313765515	0.000415981790767771	0.0249382628675553	273	19	9	6	0.556700737261267	1>2	0.282287198601985	1	
TXNL4A	36.6558	36.7433	0.00344023	0.00269584	0.99695	0.999942	8.83824642038588	-0.932781989010991	4.70843324179194e-05	0.0244815560606148	28.0171683150367	6.28031046129111	1.40379387359834	4.4738124160585	7.68371557841138e-06	0.00193870578887391	0	0	65	55	0.99604849258382	2>1	0.00296861057127662	0.00592937458003706	
LOC426545	1.38636	47.2205	5.09004	3.73226	0.0001	0.0158072	-4.95117536859714	-3.92620081204135	0.0858272047030279	1	2.02685756527271	-2.63452078910262	1.68089700320766	-1.56733029095486	0.11703750860861	NA	6	1	0	0	0.485871415278546	1>2	0.332916613118346	1	
NRCAM	0.624054	19.2971	4.95057	3.58027	5e-05	0.00964066	2.24819644616605	-4.70864358526676	1	1	0.218629510129469	0.879150054330316	1.46913202996556	0.59841459882331	0.549563327107046	NA	0	0	1	0	0.188554256352904	2>1	0.63876764447725	1	
KIAA1109	7.1272	8.78514	0.30173	0.321457	0.64745	0.999942	-6.08654464249477	-3.24963335422001	0.0112517582730702	0.729072896247143	4.21427960019037	-3.8071795382091	1.61555348508379	-2.35657907544401	0.018444140269897	NA	6	10	0	0	0.920442818311632	1>2	0.0478013293226142	0.830321274800085	
ANKRD34B	0.397458	0.669275	0.751797	0.581941	0.425	0.999942	-6.06575322568022	1.55229068005687	6.36858508146559e-05	0.0285162821518209	185.062649377812	-5.17228488520217	1.24288388333835	-4.1615189918704	3.16137700469346e-05	0.00371010172765097	607	9	3	7	0.582510084276179	1>2	0.269745601378971	1	
FAM171B	1.27616	29.5121	4.53143	3.202	0.0003	0.0302517	-2.64668852223313	-1.04195535844138	0.0443897750535515	1	28.1039260879105	-2.4321916066881	1.12436120285965	-2.1631763889595	0.030527615538743	0.416239604399625	72	13	7	8	0.300431674162125	1>2	0.513355928332486	1	
SGK2	0.219104	54.1701	7.94973	4.43967	5e-05	0.00964066	-3.25231317652939	-4.53198072071386	0.567719790194979	1	0.594603557501361	-1.17271869427362	1.54547192841158	-0.758809443714012	0.447966555604945	NA	2	0	0	0	0.235919762540653	1>2	0.588556516237133	1	
