Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_522	bayseq_library_523	bayseq_library_524	bayseq_library_525	bayseq_likelihood	bayseq_FDR	
EIF2AK3	11.7335	18.4364	0.651927	1.86082	0.00785	0.39055	-0.648033058119492	5.43190409828649	0.0379342528141517	0.814383083073601	-0.601162645962943	1307.56536422164	0.167111961517912	0.00032145780111585	0.0544428194651422	1476	1567	1119	1035	0.447578101798065	0.208385405485963	
PIGC	22.1214	36.9332	0.739476	2.36964	0.00715	0.371893	-0.797350585902583	4.49900454803998	0.0114710740235052	0.410302610793765	-0.700069304096134	683.997443077243	0.210024268005184	0.000858290889652566	0.112142639316918	762	897	467	586	0.189953317937254	0.463649718069389	
ENTPD8	17.7645	9.74772	-0.865857	-1.47438	0.046	0.999823	1.0748065648938	4.26796135203391	0.00073230174048323	0.0614614508016594	0.912696336276208	581.627604523509	0.228876030101358	6.67078763762221e-05	0.0157236023608454	276	444	865	804	0.421106183215515	0.226022643721727	
RHPN1	4.97737	11.24	1.17519	3.07136	5e-05	0.0105395	-1.19071083053587	4.78977504161313	0.000168882655407498	0.0193561314407368	-0.911985563801109	838.316016417119	0.271233912204592	0.000772798106669589	0.105767392486206	1346	851	659	424	0.0731263687535137	0.696177155324927	
ALPI	2.28487	4.32761	0.921456	1.59168	0.0243	0.784851	-0.906210497339159	2.23745654526048	0.00697400726162653	0.305909232105667	-0.701353611524699	141.443880313774	0.268045440143689	0.00888240191735233	0.505849808521431	188	162	86	121	0.0213233877133016	0.890537570527817	
LOC100857214	1.10232	2.58579	1.23007	1.61792	0.0266	0.82091	-1.24132646694625	0.920639704501899	0.000955915220170332	0.0760380621775789	-0.632507173732402	56.063583571435	0.319629251241839	0.0478297859489216	0.999162683775631	110	37	37	33	0.016747497957381	0.913450120179972	
LOC101749569	5.08475	0.109585	-5.53606	-4.82439	0.03785	0.979575	5.12770036546631	0.777079669381229	8.99927261851848e-21	1.37033209772555e-17	2.59032949794181	49.2919186400502	0.312609630007723	1.16975720259644e-16	1.52707303732802e-13	3	2	107	96	0.996938171416122	0.000537319013335846	
CAPG	4.13165	8.68925	1.07251	2.20435	0.0025	0.18715	-1.0496318526982	3.07553709631111	0.00131079735428149	0.0940861212073159	-0.920193638655702	254.050594342873	0.210861607371524	1.27723349923899e-05	0.00373722926130773	318	335	186	164	0.394208005836486	0.259341177135429	
ABCG1	0.631158	1.1839	0.907471	1.74793	0.01285	0.53193	-0.917992041382534	2.75142322944506	0.00529896260145604	0.258497219079725	-0.724371017434721	202.293880698548	0.260711602989085	0.00546209406960058	0.370788793820766	195	314	171	126	0.0199320677859688	0.896411745157281	
LOC101748525	5.09653	1.90456	-1.42006	-2.16751	0.0043	0.25897	0.86903217095332	3.65540502791633	0.00670594454896304	0.29731522548355	0.750954092188659	379.878167329119	0.218353946226452	0.000583522895372459	0.0853704056669483	253	259	465	570	0.12985897586858	0.555903875650382	
LOC101751171	7.19672	1.92492	-1.90254	-3.43445	0.00175	0.145259	1.83056384774815	1.34180209773496	9.12868877912969e-07	0.000198576925911721	1.34383208974267	74.4300560089439	0.280787866114165	1.70194301416449e-06	0.000656447156667855	33	29	133	113	0.481006171251951	0.185043322430987	
GGA3	18.0959	11.5785	-0.644214	-1.94836	0.00905	0.428938	0.621732933605668	5.78092058339785	0.0459990742841758	0.913894003345815	0.552986762895035	1665.22708890226	0.199535906168845	0.00558218690564742	0.374447802275661	1212	1289	2466	1814	0.0927650721761022	0.652180151177728	
VPS13C	3.42581	5.657	0.723589	2.07501	0.0036	0.235778	-0.722868532097395	5.62448274871109	0.0205683855365786	0.588559520629239	-0.659366098132813	1494.65756019334	0.18216748931747	0.000295104753669145	0.0505881088335259	1745	1801	1316	1072	0.224493672447632	0.412416079195927	
LOC769841	1.38301	0.3465	-1.99688	-1.83092	0.01685	0.631203	1.46151406880525	-0.331471779713097	0.00209272730792854	0.132776073661966	0.703617184343821	21.8986384455761	0.319639689489177	0.0277160465579592	0.916898686423246	14	8	38	30	0.0851443312813468	0.671905717376701	
KLHDC8B	0.62839	2.5535	2.02274	2.60351	0.00165	0.142113	-1.98705251236773	1.07454290050604	2.40138725939673e-07	5.8842268500942e-05	-1.36517619788077	62.2301375412066	0.294962809880488	3.68680734578538e-06	0.00125137614930647	77	114	30	23	0.442096910827246	0.221555920012072	
MB	0.295121	1.23198	2.0616	2.1876	0.0439	0.999823	-2.08443795871774	-1.20938759843894	0.000360155882155288	0.0350584616245955	-0.697000190502554	11.4311030811419	0.305029218268319	0.0223112079246631	0.80884428664632	22	13	5	4	0.122744567296026	0.571940012396262	
ZFYVE28	0.549454	1.04411	0.926197	1.40906	0.0431	0.999823	-0.815139053840083	1.73476765473628	0.018385821511924	0.559128306692147	-0.646772502932531	99.1217517289701	0.259278365110489	0.0126131133489838	0.618662273542206	106	136	81	71	0.0630252010578699	0.732757339636892	
SYT8	4.44404	9.8759	1.15204	2.29577	0.00225	0.177562	-1.10143575510552	2.90852174570435	0.00078446477843389	0.0648186827389677	-0.846238477486729	226.327037081661	0.270298669090667	0.00174358502880786	0.190905687250956	336	248	186	119	0.0219103382665812	0.888790204491527	
LOC772243	22.7909	12.844	-0.827361	-1.48739	0.03375	0.928557	0.732719153644814	4.38646224532852	0.0202494311320259	0.585722351251735	0.616165845858254	631.977352627376	0.233284884839869	0.00825985025366222	0.486728884218408	419	488	686	975	0.0747702711743662	0.692832702517792	
BAG2	21.4839	44.3242	1.04484	2.70488	0.0002	0.0323636	-1.03541894356064	4.5995126794237	0.00105827445424285	0.081445107637361	-0.864630426077957	733.143342570291	0.237096317058132	0.00026558055899581	0.0471753681478522	747	1147	592	428	0.106150532760587	0.624578885931948	
LOC100858436	5.24402	1.85674	-1.4979	-2.65214	0.0047	0.275802	1.45141321684917	1.39921153695432	6.81325086778246e-05	0.00902142124219792	1.08156031667816	77.6591227047227	0.27763386828153	9.79416416655997e-05	0.0210400962114797	41	38	112	128	0.307023647267927	0.342631119540925	
LOC777348	4.80939	23.2008	2.27025	5.52718	5e-05	0.0105395	-2.23751795166014	3.70654276648383	2.03756582811838e-11	1.17396833307642e-08	-1.98389181838779	394.70384043879	0.202434021527701	1.12374371796384e-22	2.38388182969553e-19	607	634	157	135	0.995422744988129	0.00108751778379444	
MANEAL	2.83171	1.28834	-1.13617	-1.98091	0.01485	0.585953	1.1313744529265	1.78342850328388	0.00120302668634934	0.0884349065503283	0.897052565715412	102.094770355552	0.258665459316717	0.000524341609922069	0.0792976962246272	58	64	140	156	0.193482996177177	0.459192297580956	
CORO6	2.27774	4.66534	1.03438	1.66437	0.019	0.6764	-1.12987007474206	1.91433445481621	0.00100031538723851	0.0778274577560243	-0.895745710306949	112.5905076686	0.259263972738321	0.00055038190905542	0.0812220119876482	128	168	69	80	0.132539153427565	0.551290349728177	
SDR42E2	0.619389	0.18196	-1.76722	-1.80617	0.0381	0.984455	1.63084897190121	-0.272371184512026	0.000561495050526468	0.0501548103472626	0.733172976651156	22.9258530375207	0.31880872387039	0.0214637009702392	0.800319527518161	15	6	34	39	0.103104589672362	0.627648243482136	
NMNAT3	4.28881	7.49493	0.805337	1.52571	0.02905	0.847689	-0.757376975730978	3.07126757909863	0.0194421026853201	0.573350321929261	-0.579504176803991	253.488345666832	0.272164854286242	0.0332344447720595	0.999162683775631	363	238	233	166	0.00852843747002927	0.94860569199836	
LOC101747773	0.458945	0.20967	-1.1302	-1.80072	0.0131	0.538108	1.1096400793716	1.82658406466444	0.00140789701373306	0.0998670297668285	0.83512185119536	105.175466410305	0.2759544837413	0.00247564174317066	0.230846791337083	47	81	148	156	0.0706685110394006	0.703267909007867	
TYRP1	1.03479	2.74034	1.40502	1.99037	0.00585	0.325406	-1.44400781056449	1.33767078976753	6.51572575896045e-05	0.00868139010809494	-1.00330886543884	74.8736864065316	0.293705383585303	0.000635392888636085	0.091383497568161	77	134	40	45	0.0972908027669155	0.641330443937029	
LOC101748985	0.740297	0.0485689	-3.93	-3.98854	0.0007	0.0784196	3.99131130846159	0.904553170489069	2.00545363089693e-17	2.6720162814663e-14	2.32446911032027	54.0919180774049	0.30802954016721	4.47956440177707e-14	5.06817916417058e-11	6	6	123	93	0.986540681077714	0.00375070687789792	
FAM149A	3.95117	1.82609	-1.11352	-2.23202	0.00275	0.201164	1.12499220985642	3.21530185770092	0.000562294759029729	0.0501548103472626	0.786294055700509	279.314320283683	0.292599599150148	0.00720387464440568	0.441360854116277	184	149	562	254	0.0171711720716061	0.911488211719175	
MAP7D3	5.08829	3.33006	-0.611632	-1.50715	0.03195	0.902535	0.69842007438334	4.21961615845803	0.027085266764398	0.69903597685646	0.624680134713049	562.718737242515	0.195844847275754	0.00142436090729195	0.16786686776147	386	433	816	659	0.118835135685729	0.587947341843163	
CLUAP1	16.9991	29.9658	0.817855	1.84502	0.0138	0.561107	-0.717634514344841	4.46781518531529	0.0228127733989685	0.610958169999007	-0.578882665990172	669.609118545132	0.253350546931155	0.0223182287555097	0.80884428664632	817	766	409	655	0.0357305682781586	0.83038100036346	
LOC101747543	14.8392	7.70857	-0.944881	-1.47245	0.0407	0.999823	0.823995833397983	1.50313749759919	0.02081699573869	0.590650536009881	0.612132410355045	83.7353901729402	0.279017347998367	0.0282435656922595	0.925331184099103	59	56	134	93	0.0311154376211992	0.848260660080827	
SPERT	6.41612	3.38852	-0.921046	-1.54482	0.03075	0.881243	0.925279858961445	2.10700857743195	0.00645420196793535	0.290889381717645	0.599214219760333	128.360083073169	0.305567535896102	0.0498804423416169	0.999162683775631	65	105	114	239	0.00639845736900372	0.958892488307448	
PLS1	66.9591	121.951	0.864951	2.3563	0.0014	0.125296	-0.849020498966244	7.60884398048798	0.00631994267446571	0.28726767150162	-0.722966841405953	5923.00330664507	0.228812036465496	0.00157956657553333	0.178712162355841	8410	5980	4565	4367	0.00857082717826065	0.94848721750489	
KIAA0513	9.53367	5.31581	-0.842742	-1.89974	0.00665	0.356298	0.826751192388807	3.60838783771153	0.00984010862004263	0.379333518195423	0.686338233936255	367.550567906349	0.239754418815918	0.00420085338750765	0.319431239170606	224	283	416	574	0.0450062801808923	0.797649839719771	
LOC417973	47.9074	0.326793	-7.19573	-6.16066	0.0002	0.0323636	7.39285126842017	4.73798627672504	3.80460968526506e-60	5.28072813629427e-56	5.12972323463615	806.083807198291	0.273476865635914	1.68343897595091e-78	1.42848214304315e-74	7	11	1346	2026	0.999971271741535	7.92957049605691e-06	
ATP7B	15.6639	8.999	-0.79961	-2.3083	0.0011	0.10811	0.831150664689055	6.14367036475173	0.00772219702278597	0.330565855686247	0.68594088130192	2142.44094653068	0.241644419331919	0.00453066117475125	0.325804452528405	1639	1281	3497	2324	0.0283734623330925	0.858494156773851	
RNF128	49.6389	82.3115	0.729621	2.15508	0.002	0.16264	-0.730503157334023	7.02869076010851	0.0187053405188814	0.564005391697241	-0.651243197027868	3959.52525113306	0.200403021268433	0.00115539988959524	0.144458339585973	4902	4485	2866	3411	0.0530442525187325	0.767885663152207	
RHOV	1.76606	0.851246	-1.05289	-1.75336	0.02515	0.801	1.03361270122731	1.67651809077199	0.00315491364988581	0.180326560929814	0.798301944883237	94.5960750366515	0.268062252887469	0.0029009164923588	0.255283113852613	48	71	137	132	0.10733959717129	0.620411386776957	
TNFRSF6B	1.3558	4.81652	1.82885	2.81477	0.0002	0.0323636	-1.7084467131562	2.0611308431653	9.27871903314811e-07	0.000199801749847123	-1.15872400726875	125.267726079171	0.29799002501173	0.000100879900859908	0.0214004099686686	205	158	42	81	0.107492243893603	0.619352052084149	
LOC771994	4.51213	8.23834	0.868546	1.90024	0.0268	0.82091	-0.875159570291839	2.43475190171936	0.00844702051039737	0.341695603872203	-0.744363180660777	162.23898975581	0.228666620681766	0.00113299283708765	0.143492697300108	187	214	125	117	0.135120048963938	0.538412533906776	
LOC101750939	7.05246	3.85998	-0.869534	-1.40186	0.0458	0.999823	0.838355368583185	1.84655945889196	0.0152544062108507	0.496701479940421	0.580555397421915	106.882326826349	0.294143203232904	0.048413947768373	0.999162683775631	86	59	182	109	0.0067222413066184	0.957716449410732	
LOH11CR2A	0.496221	1.03538	1.06111	1.37361	0.04295	0.999823	-0.961650621312039	1.73522651343393	0.00571894628175711	0.26911794932158	-0.686787230186418	99.167084836995	0.289002329159198	0.0174821558969055	0.72780713811827	110	141	93	50	0.0273407689301928	0.86123468376369	
SERPINB5	0.0361164	0.617104	4.09479	2.75965	0.04895	0.999823	-3.80954108552248	-0.585697930938319	7.05500257309297e-10	2.78515823802214e-07	-1.21826891892128	18.4951214060898	0.310715351427525	8.82364307844712e-05	0.0194475385304319	21	46	1	4	0.413980805843935	0.238924777791186	
LOC768783	3.25067	1.80326	-0.85013	-1.64116	0.0323	0.903047	0.925895516804392	2.36095848687964	0.00584406827932518	0.272612357940163	0.772164149012309	153.483241316208	0.23767291520647	0.00115871708385303	0.144458339585973	95	107	234	192	0.163223414734182	0.502907520754604	
MAP1LC3C	1.52695	0.414142	-1.88246	-1.62101	0.0176	0.6408	1.70910055786944	-0.752279470549013	0.00114757767687269	0.0852406303678469	0.632504831804345	15.8325009265757	0.310489517971588	0.041637881016932	0.999162683775631	6	8	15	36	0.041323553301563	0.808897458274207	
LOC101750489	2.08854	0.243162	-3.1025	-3.50986	0.00015	0.0261196	3.22540723362696	-0.155557541666466	9.39887178223889e-10	3.51517804655734e-07	0.792224615397907	24.9187221592393	0.289114890688981	0.00614069831911778	0.396250156554174	2	7	12	82	0.051873822383868	0.773499938007417	
ZBTB16	2.35291	1.23628	-0.928437	-1.41217	0.04665	0.999823	0.975991390960681	1.84373728916364	0.00460100474946369	0.236918403983253	0.787909022162089	106.566320240089	0.251916083664798	0.00176201114946155	0.191196059420762	65	72	157	142	0.125739152772866	0.56625383658812	
N4BP2L1	21.2509	33.3093	0.648403	1.70676	0.02415	0.784851	-0.617145199821249	5.59531602472961	0.0477944411017484	0.937429700500239	-0.549685402161067	1465.03714100706	0.20143441190963	0.0063554546684591	0.405482786385035	1789	1578	1151	1288	0.0342445259517096	0.837591430190846	
LGMN	149.106	94.3288	-0.66057	-1.9078	0.00745	0.377687	0.639066004782314	7.55449088296262	0.0392692976472785	0.832149987320759	0.551534070922158	5698.01683458847	0.219054884880827	0.0118093903137368	0.602701745281678	3954	4557	6097	8512	0.00964016649837668	0.946135829634873	
LOC101752055	3.20262	1.06073	-1.5942	-2.26582	0.00365	0.235778	1.41481238892311	2.19358865879105	3.54539133299965e-05	0.00517675701622511	1.0893088752311	136.246420695535	0.268549150144375	4.98618104512919e-05	0.0128212846237708	64	78	256	165	0.215697650677327	0.425506881688925	
HSPB7	6.10446	13.3544	1.12938	2.66862	0.0052	0.297514	-1.16168542085633	2.63555610220016	0.000462284564033128	0.0426622611950573	-0.938228722656988	186.628424339338	0.251893516017514	0.00019554472612055	0.0368732171887984	193	303	128	116	0.115072709907593	0.60024583984456	
O3FAR1	5.8354	3.37816	-0.788594	-1.77105	0.02465	0.794553	0.780150041154649	3.02534011036134	0.0167042779642729	0.530703126143622	0.598707647187263	244.735268216086	0.269612945932662	0.0263767735849545	0.890743761616613	170	173	244	406	0.0216090365303226	0.889636135818895	
TXNDC16	4.36324	2.69775	-0.693647	-1.57992	0.02565	0.808838	0.664919369049344	3.60774777114888	0.0377400338861305	0.812691880311889	0.55588692836462	367.369321357411	0.236611508749009	0.0188054341251175	0.74965750071182	225	320	420	530	0.0162267121788207	0.919152136038767	
CUBN	26.6147	16.6789	-0.674196	-1.93757	0.0055	0.312447	0.673674776128299	7.65570340979426	0.0298381595801285	0.729320516552439	0.580064675659958	6114.1977370498	0.219807284186672	0.00831585103501788	0.488333245381621	4739	4209	9425	6520	0.0129924347139726	0.930029887195457	
HSD17B7	16.2632	9.82453	-0.727152	-1.83643	0.01095	0.474105	0.716486420428056	4.2417459945112	0.0235724626681042	0.623471165209237	0.561696579996303	571.601835302557	0.262304098250298	0.0322422299079355	0.999162683775631	440	381	970	541	0.0113600492512684	0.941911401920445	
ESPN	13.7776	7.16442	-0.943403	-1.74127	0.01295	0.533314	0.834978617467264	3.17224772846427	0.00990423193325043	0.381116275005474	0.683017021196376	271.256344475732	0.245694561604451	0.0054368342173346	0.370556279126046	209	160	340	393	0.030621069678386	0.849383470550345	
PIK3CD	1.47892	0.839048	-0.817717	-1.45737	0.0392	0.9968	0.853443000035462	2.55980016723269	0.0100738032199919	0.382123375522755	0.648900705880729	176.421132911548	0.272980070766417	0.0174493950330365	0.72780713811827	100	141	303	180	0.0160975303849406	0.919393617624929	
FAM84B	14.1946	8.50013	-0.739781	-2.1494	0.00195	0.1602	0.817985102283287	5.13098833717772	0.00909973972757733	0.358573477841947	0.738728080485387	1060.12243870128	0.188774415774813	9.10489862329434e-05	0.0198101582738369	631	839	1468	1393	0.697611368155004	0.0849008386758934	
LOC396247	4.51174	2.00834	-1.16768	-2.21554	0.007	0.366471	1.12971138639898	2.12769288483151	0.000915134878647549	0.0744612417672079	0.821127037600518	130.317311463445	0.284157620837453	0.00385623610957855	0.302982328776193	85	70	146	230	0.0354694627991068	0.832341813575364	
TPM1	438.988	733.432	0.740482	1.37357	0.04775	0.999823	-0.711608252666719	9.10426537480549	0.0216539522130823	0.603423468337894	-0.621181861550772	16682.7424531914	0.212694851761206	0.00349435675928398	0.286486611409703	15941	23848	14870	11935	0.042213452718172	0.806755487057632	
CA6	3.10542	11.207	1.85154	3.0163	0.00035	0.0475169	-0.918719921253475	4.60353348821487	0.00360661174362161	0.195900536402286	-0.754483730928446	735.14323387222	0.244822639529766	0.00205783181329513	0.206647714221489	718	1131	462	610	0.0539937343273209	0.760772675469182	
ASCL2	4.68264	9.15754	0.967638	1.44243	0.04655	0.999823	-0.956291542110321	2.06910019472253	0.00494974817237589	0.250230411532372	-0.698761340177968	125.351816808876	0.283241530777541	0.0136244334224557	0.640499334106638	113	206	81	99	0.0192137255368072	0.901366276391798	
TRBV6-5	4.22524	1.65329	-1.3537	-1.52327	0.0333	0.923912	1.34401145879436	0.73331785290875	0.000581422122868471	0.0513323161382929	0.759340752201164	47.9954109313369	0.316694446073664	0.0164980189301854	0.710629135188266	20	32	101	46	0.0199622746100433	0.896289727928578	
LOC416263	26.4187	17.3801	-0.60412	-1.73678	0.0147	0.584352	0.613435269348335	5.76573882735984	0.0489481598582127	0.939555804744988	0.535298823830854	1647.36849562952	0.213014470891633	0.011971975581299	0.603809153286891	1069	1426	2444	1782	0.0220373415136511	0.888074487744661	
PPDPF	195.78	301.695	0.623854	2.57386	0.00975	0.454055	-0.638642358613755	6.73000397437857	0.0397230629957644	0.837602628035317	-0.564646711388062	3217.34177322715	0.205435690389663	0.00598626646545111	0.388589058100786	3436	4050	2315	2987	0.0147575696435594	0.923257061360817	
LOC100858796	42.4417	20.3196	-1.06261	-3.40022	0.00025	0.0370833	1.03781041415367	3.95648515132551	0.00116027626617361	0.0858846161190594	0.87972131295547	468.566759838439	0.228933659286186	0.000121692640983757	0.0245862596444684	320	262	751	584	0.147013210834932	0.526548975433048	
C16ORF45	2.52926	8.8319	1.80401	4.02155	5e-05	0.0105395	-1.84051703600985	1.26637446509953	7.70238192508707e-07	0.000171041018623965	-1.14802450007664	71.1962945309246	0.308762146086446	0.000200685744790836	0.0374267887345635	75	140	43	23	0.0566315426542733	0.75355716420922	
ABHD2	62.7734	98.8881	0.655644	1.51006	0.0287	0.842002	-0.660654818876229	8.80884703670703	0.0329171971481288	0.775871303091691	-0.556997383547487	13608.2393784221	0.234215486351639	0.0174001845585917	0.72780713811827	18133	13387	12802	9539	0.00247113634450971	0.983279226610009	
MAPK11	18.2852	5.93979	-1.62219	-4.08801	5e-05	0.0105395	1.65054770610592	4.68556822317516	2.88623628090298e-07	6.99190739048748e-05	1.48537466533729	777.697391096093	0.191427377047475	8.52861744261971e-15	1.03385119013356e-11	316	403	1218	1274	0.993401555227838	0.00151143524443813	
PCDH8	1.09496	0.374918	-1.54624	-2.07096	0.00645	0.349084	1.61027590455247	0.66168695407553	4.32950445723726e-05	0.00613586928741491	0.994606912043902	45.6365610216117	0.309969898003125	0.00133326813706478	0.160474422369691	17	26	59	86	0.134166929251098	0.541718796737568	
CYP3A4	190.852	294.598	0.626297	1.69808	0.0257	0.808838	-0.639894848146999	9.03311394217468	0.0387474685358601	0.826018534247466	-0.544806199172988	15897.2004358483	0.229286904207937	0.017497219512831	0.72780713811827	21123	15488	14616	11692	0.0157777376371073	0.920042354164658	
LOC100859025	0.39495	2.84814	2.85028	4.33857	5e-05	0.0105395	-2.86852753645743	2.16829141886809	6.38296324109128e-15	5.09278420817661e-12	-1.83714030883001	134.896362670916	0.304326525761021	1.57258161705184e-09	9.53152950820959e-07	195	260	51	18	0.638228133998788	0.112229881423646	
C3ORF24	1.30023	0.247278	-2.39455	-2.55571	0.00375	0.239343	2.35854890403268	0.256468725898958	1.02698029173248e-07	2.91908878122042e-05	1.01075486292756	33.8806367000738	0.317960216369674	0.00147849310526402	0.171859633489286	7	14	32	87	0.108772758519034	0.613944377990511	
SLC27A4	29.5378	47.3826	0.681794	2.01376	0.00425	0.256925	-0.702701541771224	6.78525530198059	0.0237332635247216	0.625396429938214	-0.619804388606158	3343.67958689649	0.207325613647502	0.00279414742344378	0.250896698006689	3849	4045	2320	3040	0.0209784849691214	0.893658267745782	
NPNT	8.50618	4.47854	-0.925485	-2.03534	0.0042	0.256925	0.857575904559456	3.37152955823684	0.00787643130526742	0.332497529915454	0.676344481335862	311.346461925897	0.261442733972772	0.00968240520151548	0.534050719925982	148	279	455	395	0.0470310849275691	0.787824079546113	
HAND1	2.50765	6.36351	1.34349	2.4717	0.0217	0.742808	-1.34103811979592	0.838620830792288	0.000411597556439571	0.0389974964807946	-0.671700746282481	52.2510936494458	0.319657129301392	0.0356132070700351	0.999162683775631	36	110	41	22	0.00592507509781577	0.96312656542848	
LOC771551	9.77126	0.9984	-3.29086	-5.42783	5e-05	0.0105395	3.25121775039729	1.90735217162894	9.20961634638672e-17	1.09072556262373e-13	2.44718818373744	111.063784572323	0.27006084460084	1.28529741758085e-19	2.18127824737646e-16	21	19	214	211	0.991721794905466	0.00199477594801638	
UBA7	10.9762	6.64423	-0.724212	-1.8048	0.01065	0.471307	0.675288222677508	4.76880596405396	0.031519906359915	0.758472051112456	0.561287251627317	824.477179162626	0.238854271979564	0.0187776954085462	0.74965750071182	570	642	854	1279	0.051434927304116	0.774519059871195	
SI	53.6202	125.457	1.22635	3.17898	0.00015	0.0261196	-1.24419316814544	8.23089709603904	7.09324649911321e-05	0.00927692201644757	-1.06811993643868	9115.16988781877	0.223640093861368	1.78757395075106e-06	0.000674153722626584	13263	11036	4975	6418	0.98280970314488	0.00559272695360388	
P2RX7	9.85066	6.17707	-0.673297	-1.66661	0.0171	0.631203	0.667678925093408	4.20266739769532	0.0350510074046537	0.793224390501494	0.532592658250846	556.31215796788	0.255940462552038	0.0374408604440889	0.999162683775631	424	393	553	882	0.0147830663104274	0.923194803626941	
LOC771537	1.25951	0.298653	-2.07631	-1.8865	0.009	0.428938	1.60220607675348	0.868163581974721	3.81180325971257e-05	0.00552789264561582	0.864684390693278	52.8858396739837	0.318277905222556	0.00659245749744545	0.417464911153533	23	27	124	46	0.0525211443392053	0.77108184830945	
LOC769325	8.44019	1.93435	-2.12543	-2.9482	0.00045	0.0572143	1.67164336244193	1.49341969190238	4.64151343053938e-06	0.000875644100108305	0.973288341446924	83.1179913360765	0.314487695220185	0.00196920691764261	0.20011623113361	45	30	83	182	0.0411551678643176	0.809132485505965	
PRR5L	12.5349	6.11181	-1.03628	-2.75076	0.00015	0.0261196	1.11269124239203	4.92945922261598	0.000428010146407223	0.0401952436172211	0.889193456894997	922.008550078855	0.255227200311184	0.000494110458042689	0.076232259849477	625	479	1073	1579	0.130421557260613	0.554378452599503	
POGLUT1	5.76591	9.0406	0.64887	1.75657	0.0214	0.735682	-0.634545339499364	4.29693899883466	0.0443940153549347	0.894317085618137	-0.54953287623822	594.328905625935	0.2186948852529	0.0119782854869139	0.603809153286891	637	744	425	556	0.0448441477157234	0.798180051445578	
LOC101749901	1.40677	4.15141	1.56122	1.7378	0.026	0.81035	-1.01129532116041	2.21626478768796	0.00277530234376912	0.162516959176719	-0.778987019995565	139.240754325281	0.269266045576376	0.00381579717333056	0.301199506179502	172	183	123	73	0.0534960784777183	0.766063923657869	
