Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_522	bayseq_library_523	bayseq_library_524	bayseq_library_525	bayseq_likelihood	bayseq_FDR	
MYO1G	1.72227	0.752285	-1.19496	-1.96094	0.01215	0.514929	1.23363660277069	1.76341541534691	0.000437329095194896	0.0408902704007228	0.880697945132182	100.506966343737	0.288714063626691	0.00228524737287787	0.220357574801763	46	69	187	113	0.0547551860572249	0.759601716026671	
MYO1F	3.86167	2.15804	-0.839505	-1.38102	0.05005	0.999823	0.934512268800081	2.60538662439034	0.00463381245117225	0.238032804419494	0.762108302357198	182.1994428769	0.247910210240425	0.00211117164868547	0.207102277744747	98	142	233	272	0.0527206207944993	0.7700279419617	
LOC428714	0.358988	0.0602604	-2.57465	0	1	1	2.21631276013385	-0.942792925835124	0.000151537048860527	0.0176528240852935	0.687982999159769	13.5955486198365	0.301040173051943	0.022292149892382	0.80884428664632	4	5	12	35	0.0600939808580221	0.742707622510473	
LGALS2	1029.72	1540.2	0.580864	1.54975	0.02855	0.842002	-0.625700231757736	8.53372091525133	0.0433121471495239	0.877439820813643	-0.530763435188972	11241.9109932914	0.230873135561325	0.0215083591813631	0.800319527518161	13842	12047	7740	10861	0.00146692945857002	0.986557826615824	
EIF2AK3	11.7335	18.4364	0.651927	1.86082	0.00785	0.39055	-0.648033058119492	5.43190409828649	0.0379342528141517	0.814383083073601	-0.601162645962943	1307.56536422164	0.167111961517912	0.00032145780111585	0.0544428194651422	1476	1567	1119	1035	0.447578101798065	0.208385405485963	
PIGC	22.1214	36.9332	0.739476	2.36964	0.00715	0.371893	-0.797350585902583	4.49900454803998	0.0114710740235052	0.410302610793765	-0.700069304096134	683.997443077243	0.210024268005184	0.000858290889652566	0.112142639316918	762	897	467	586	0.189953317937254	0.463649718069389	
ENTPD8	17.7645	9.74772	-0.865857	-1.47438	0.046	0.999823	1.0748065648938	4.26796135203391	0.00073230174048323	0.0614614508016594	0.912696336276208	581.627604523509	0.228876030101358	6.67078763762221e-05	0.0157236023608454	276	444	865	804	0.421106183215515	0.226022643721727	
RHPN1	4.97737	11.24	1.17519	3.07136	5e-05	0.0105395	-1.19071083053587	4.78977504161313	0.000168882655407498	0.0193561314407368	-0.911985563801109	838.316016417119	0.271233912204592	0.000772798106669589	0.105767392486206	1346	851	659	424	0.0731263687535137	0.696177155324927	
PDK4	164.3	82.0088	-1.00248	-2.59401	0.00025	0.0370833	0.991988054140924	8.31862381020483	0.00144962542065793	0.101654982623637	0.674517879796466	9686.53958398199	0.297377473906952	NA	NA	8397	3741	16889	10478	0.511229184865576	0.160589531671179	
ALPI	2.28487	4.32761	0.921456	1.59168	0.0243	0.784851	-0.906210497339159	2.23745654526048	0.00697400726162653	0.305909232105667	-0.701353611524699	141.443880313774	0.268045440143689	0.00888240191735233	0.505849808521431	188	162	86	121	0.0213233877133016	0.890537570527817	
MYO5B	0.398241	0.0792154	-2.32979	0	1	1	2.20730420079229	0.212180640484213	7.67166256043137e-07	0.000171041018623965	1.24664108481143	32.7565158767856	0.315340249858349	7.70740776480839e-05	0.0174403222902084	13	9	61	53	0.658313706400236	0.10318735234083	
LOC100857214	1.10232	2.58579	1.23007	1.61792	0.0266	0.82091	-1.24132646694625	0.920639704501899	0.000955915220170332	0.0760380621775789	-0.632507173732402	56.063583571435	0.319629251241839	0.0478297859489216	0.999162683775631	110	37	37	33	0.016747497957381	0.913450120179972	
LOC101749569	5.08475	0.109585	-5.53606	-4.82439	0.03785	0.979575	5.12770036546631	0.777079669381229	8.99927261851848e-21	1.37033209772555e-17	2.59032949794181	49.2919186400502	0.312609630007723	1.16975720259644e-16	1.52707303732802e-13	3	2	107	96	0.996938171416122	0.000537319013335846	
LOC100857892	67.7717	31.8495	-1.08941	-1.72077	0.01395	0.564341	0.861564863791673	4.23440880672184	0.00650907371885201	0.292127228502078	0.563255321161461	568.2244598546	0.304261990405665	NA	NA	271	507	459	1077	0.00372738263388083	0.971108692264622	
LOC101749442	101.265	79.4408	-0.350182	-0.929959	0.1817	0.999823	0.752610570754097	6.25946484054452	0.0156832948998821	0.504278251396208	0.615823235535272	2321.70736884806	0.24521206560828	0.0120256610577437	0.603809153286891	1855	1419	2566	3566	0.0174676195047515	0.911015348980136	
NPC2	69.7704	97.2341	0.478848	1.69788	0.0438	0.999823	-0.505910013045602	6.14165023720442	0.10344366328909	1	-0.469857924475853	2139.34217632639	0.166160755408355	0.00468791752760232	0.335690499413244	2244	2549	1834	1900	0.106791589647753	0.622507745659772	
LOC100858813	0.937191	4.43529	2.24261	0.910296	0.2905	0.999823	-1.98249728498125	1.24963141686156	1.50160649349878e-07	4.00140590355088e-05	-1.38297368635537	70.7379333084372	0.292323946302554	2.23457581157615e-06	0.000824412741266498	118	96	26	34	0.402338449983668	0.25130509024681	
CAPG	4.13165	8.68925	1.07251	2.20435	0.0025	0.18715	-1.0496318526982	3.07553709631111	0.00131079735428149	0.0940861212073159	-0.920193638655702	254.050594342873	0.210861607371524	1.27723349923899e-05	0.00373722926130773	318	335	186	164	0.394208005836486	0.259341177135429	
ABCG1	0.631158	1.1839	0.907471	1.74793	0.01285	0.53193	-0.917992041382534	2.75142322944506	0.00529896260145604	0.258497219079725	-0.724371017434721	202.293880698548	0.260711602989085	0.00546209406960058	0.370788793820766	195	314	171	126	0.0199320677859688	0.896411745157281	
PRDM10	5.30682	3.91887	-0.43741	-1.1709	0.0926	0.999823	0.738024805534601	3.68553440032329	0.02092274970823	0.592324755449635	0.604896089569277	387.981160197973	0.245140956657377	0.0136043511769197	0.640499334106638	286	267	629	401	0.0243987668192839	0.876725085517596	
LOC101751025	0.101869	0.372978	1.87237	0	1	1	-1.84502818149174	0.395259999456404	8.57227795412582e-06	0.00153566236492482	-1.11271794794721	38.3456263989324	0.311782495380513	0.000358494621879996	0.0573963417728812	60	54	14	21	0.419695650326761	0.230396491943351	
LOC101748525	5.09653	1.90456	-1.42006	-2.16751	0.0043	0.25897	0.86903217095332	3.65540502791633	0.00670594454896304	0.29731522548355	0.750954092188659	379.878167329119	0.218353946226452	0.000583522895372459	0.0853704056669483	253	259	465	570	0.12985897586858	0.555903875650382	
LOC101748252	5.08615	2.01951	-1.33257	-1.19417	0.12145	0.999823	1.24274091013449	3.17571391591399	0.000144105464282764	0.0170668904865554	1.00532092828924	271.713779173144	0.250687417337989	6.06527366486093e-05	0.0150926361677182	157	150	332	472	0.150504080828555	0.517724406293921	
LOC101751171	7.19672	1.92492	-1.90254	-3.43445	0.00175	0.145259	1.83056384774815	1.34180209773496	9.12868877912969e-07	0.000198576925911721	1.34383208974267	74.4300560089439	0.280787866114165	1.70194301416449e-06	0.000656447156667855	33	29	133	113	0.481006171251951	0.185043322430987	
TCLEC2D	0.0890665	0.138646	0.638451	0	1	1	-1.31730686372432	-0.379427660879175	0.0043151194987693	0.224307859049354	-0.660320220722751	21.4714725842739	0.319666115532092	0.0388609752914744	0.999162683775631	23	36	15	11	0.0504651315750855	0.776857555919455	
GGA3	18.0959	11.5785	-0.644214	-1.94836	0.00905	0.428938	0.621732933605668	5.78092058339785	0.0459990742841758	0.913894003345815	0.552986762895035	1665.22708890226	0.199535906168845	0.00558218690564742	0.374447802275661	1212	1289	2466	1814	0.0927650721761022	0.652180151177728	
LOC101749127	0.680135	0.317249	-1.10021	-1.29961	0.06865	0.999823	1.26560510276852	0.741524219539868	0.000995873731503373	0.0778274577560243	0.836589079757051	48.4175919382893	0.301835856910462	0.00557697186473147	0.374447802275661	29	25	84	61	0.074050761611043	0.69417884852369	
VPS13C	3.42581	5.657	0.723589	2.07501	0.0036	0.235778	-0.722868532097395	5.62448274871109	0.0205683855365786	0.588559520629239	-0.659366098132813	1494.65756019334	0.18216748931747	0.000295104753669145	0.0505881088335259	1745	1801	1316	1072	0.224493672447632	0.412416079195927	
LOC769841	1.38301	0.3465	-1.99688	-1.83092	0.01685	0.631203	1.46151406880525	-0.331471779713097	0.00209272730792854	0.132776073661966	0.703617184343821	21.8986384455761	0.319639689489177	0.0277160465579592	0.916898686423246	14	8	38	30	0.0851443312813468	0.671905717376701	
KLHDC8B	0.62839	2.5535	2.02274	2.60351	0.00165	0.142113	-1.98705251236773	1.07454290050604	2.40138725939673e-07	5.8842268500942e-05	-1.36517619788077	62.2301375412066	0.294962809880488	3.68680734578538e-06	0.00125137614930647	77	114	30	23	0.442096910827246	0.221555920012072	
IFFO1	4.79124	3.07992	-0.637505	-0.0803183	0.83505	0.999823	0.642268853713318	2.64763863792538	0.0499515502848783	0.947083992584301	0.540379765163449	187.759996911436	0.233406754901233	0.0206028221477153	0.789278769004236	118	163	244	240	0.0301038225219959	0.850900476378397	
PDE5A	2.2399	2.99219	0.417768	0.013528	0.0165	0.626374	-0.368319259646904	6.68054130295206	0.234489253465157	1	-0.341429621697173	3108.77246826634	0.168030603819473	0.0421588166482412	0.999162683775631	3082	3611	3076	2668	0.00660173244934908	0.958169740305856	
LOC418421	0.0651995	0.301264	2.20809	0	1	1	-2.37945246724499	0.104286904451162	1.85319230020144e-07	4.80460377445816e-05	-1.29709060727515	31.1246860409627	0.317241231141246	4.33877688829094e-05	0.0120710463231452	56	43	12	9	0.554987981081822	0.140262185379903	
LOC418424	0	1.60832	inf	-nan	0.18345	0.999823	-0.738879679222121	4.44127756672799	0.0191259667642848	0.570248055218214	-0.635290793875315	657.4863236837	0.223377111580189	0.00445471117411793	0.325804452528405	839	721	466	572	0.0561036912930893	0.753970944958128	
CCL20	9.8022	22.3524	1.18925	3.11388	0.00175	0.145259	-1.17136218558967	3.23761023145268	0.000321271437125502	0.0323059646067993	-0.684553111108221	285.308825958199	0.315131399380749	NA	NA	549	187	147	221	0.00733184169274244	0.951977046712129	
MB	0.295121	1.23198	2.0616	2.1876	0.0439	0.999823	-2.08443795871774	-1.20938759843894	0.000360155882155288	0.0350584616245955	-0.697000190502554	11.4311030811419	0.305029218268319	0.0223112079246631	0.80884428664632	22	13	5	4	0.122744567296026	0.571940012396262	
LOC100859807	2.26461	0.838811	-1.43285	-0.712091	0.335	0.999823	3.16263930164709	-1.9447120228544	0.000317421800755683	0.0321994562693656	0.565197847130751	5.68706832167838	0.263958820102145	0.0322550970852967	0.999162683775631	1	1	15	7	0.323528052018499	0.326714308777268	
ZFYVE28	0.549454	1.04411	0.926197	1.40906	0.0431	0.999823	-0.815139053840083	1.73476765473628	0.018385821511924	0.559128306692147	-0.646772502932531	99.1217517289701	0.259278365110489	0.0126131133489838	0.618662273542206	106	136	81	71	0.0630252010578699	0.732757339636892	
SPAG16	0.540147	0.305857	-0.820493	-0.85968	0.2233	0.999823	1.16820050448983	0.116032208835384	0.00623324058958879	0.284540091839088	0.675359234542436	30.5907415692226	0.315531558233895	0.032323609372033	0.999162683775631	15	21	53	37	0.0605171639353892	0.741794684971473	
C2H8orf47	0.127058	0.395601	1.63856	0	1	1	-1.85337252721878	-0.817748284347578	0.000376880963464198	0.0361907584645486	-0.693456690390439	15.592874047591	0.311274279982607	0.0258938871328154	0.878890317062019	30	16	5	9	0.0535336150682788	0.765695678764268	
HTR1D	0.294025	0.0561125	-2.38954	0	1	1	2.80751238881415	-0.356793881778118	9.21214706948225e-08	2.69019933187976e-05	1.28093099877668	21.3086092933747	0.319632872996972	6.13630248996851e-05	0.0150926361677182	4	6	38	41	0.753913205511481	0.0637052925185809	
CCDC152	1.89346	3.47699	0.876812	0.118517	0.8175	0.999823	-1.9169096399703	2.53329866057399	2.34827412626809e-08	7.28564061402663e-06	-1.38051392891151	174.241024936526	0.286091849870415	1.39707079241701e-06	0.000551388102746722	266	258	52	101	0.322283206189866	0.329964331786832	
SYT8	4.44404	9.8759	1.15204	2.29577	0.00225	0.177562	-1.10143575510552	2.90852174570435	0.00078446477843389	0.0648186827389677	-0.846238477486729	226.327037081661	0.270298669090667	0.00174358502880786	0.190905687250956	336	248	186	119	0.0219103382665812	0.888790204491527	
LOC100857402	NULL	NULL	NULL	NULL	NULL	NULL	0.933990971958986	4.51985171937789	0.00313552008067298	0.180326560929814	0.756751673498675	693.620317512499	0.249701467504696	0.00244047615540951	0.230096226852527	504	399	793	1123	0.0512914720594871	0.775192900138321	
LOC772243	22.7909	12.844	-0.827361	-1.48739	0.03375	0.928557	0.732719153644814	4.38646224532852	0.0202494311320259	0.585722351251735	0.616165845858254	631.977352627376	0.233284884839869	0.00825985025366222	0.486728884218408	419	488	686	975	0.0747702711743662	0.692832702517792	
LOC101751236	21.4836	14.1722	-0.600169	-1.58921	0.0254	0.805758	0.584988960091641	4.57594041961234	0.0627238102646386	1	0.505234959239559	720.903649242549	0.219035722415787	0.021075305123246	0.794532252770813	471	634	814	1010	0.0277388430886932	0.860056211374546	
BAG2	21.4839	44.3242	1.04484	2.70488	0.0002	0.0323636	-1.03541894356064	4.5995126794237	0.00105827445424285	0.081445107637361	-0.864630426077957	733.143342570291	0.237096317058132	0.00026558055899581	0.0471753681478522	747	1147	592	428	0.106150532760587	0.624578885931948	
SASH3	NULL	NULL	NULL	NULL	NULL	NULL	0.781841628547868	2.85025818196517	0.0169796630255473	0.534987803552823	0.671592422054666	216.489323431501	0.22191440682962	0.0024751911862797	0.230846791337083	153	150	280	298	0.0841708465872431	0.674962800200341	
LOC100858436	5.24402	1.85674	-1.4979	-2.65214	0.0047	0.275802	1.45141321684917	1.39921153695432	6.81325086778246e-05	0.00902142124219792	1.08156031667816	77.6591227047227	0.27763386828153	9.79416416655997e-05	0.0210400962114797	41	38	112	128	0.307023647267927	0.342631119540925	
LOC777348	4.80939	23.2008	2.27025	5.52718	5e-05	0.0105395	-2.23751795166014	3.70654276648383	2.03756582811838e-11	1.17396833307642e-08	-1.98389181838779	394.70384043879	0.202434021527701	1.12374371796384e-22	2.38388182969553e-19	607	634	157	135	0.995422744988129	0.00108751778379444	
FBXO15	2.22114	3.82495	0.784139	0.734432	0.2977	0.999823	-0.681977632925194	2.39499401087763	0.0405680622711461	0.848033984295621	-0.570887792199697	157.658408590426	0.236764766782055	0.0159000186462791	0.70088108167793	161	211	131	125	0.0319342141581686	0.844928969728082	
BLA	28.2304	12.2402	-1.20563	-5.4661	0.05465	0.999823	1.13633817477082	0.267488635665046	0.00565682086589328	0.267462988537824	0.66197587998827	34.1978270865195	0.315207285347027	0.0357175174884636	0.999162683775631	15	26	59	41	0.0385837684572866	0.81614134579735	
TRANK1	4.60132	9.54314	1.05242	2.98348	5e-05	0.0105395	-1.0687864127286	5.81770767706663	0.000655680909501972	0.055429215777036	-0.82976382479333	1711.02953136945	0.267206051724748	NA	NA	2745	1615	1050	1276	0.0496308280213827	0.779472108796475	
MANEAL	2.83171	1.28834	-1.13617	-1.98091	0.01485	0.585953	1.1313744529265	1.78342850328388	0.00120302668634934	0.0884349065503283	0.897052565715412	102.094770355552	0.258665459316717	0.000524341609922069	0.0792976962246272	58	64	140	156	0.193482996177177	0.459192297580956	
IGSF9B	0.250149	0.112997	-1.1465	0	1	1	1.09604672488463	0.894466938051279	0.00361737187991505	0.195900536402286	0.641158571710711	53.9934765691953	0.314884441431665	0.0417331860350924	0.999162683775631	26	40	108	49	0.00928414702699717	0.946941827100141	
CORO6	2.27774	4.66534	1.03438	1.66437	0.019	0.6764	-1.12987007474206	1.91433445481621	0.00100031538723851	0.0778274577560243	-0.895745710306949	112.5905076686	0.259263972738321	0.00055038190905542	0.0812220119876482	128	168	69	80	0.132539153427565	0.551290349728177	
GLDC	135.344	274.251	1.01887	1.8169	0.01035	0.464445	-0.995939279060799	8.54382148008989	0.00138403114349786	0.098678180324707	-0.174725543056325	11348.5451836368	0.244658072149435	NA	NA	24741	3053	8723	7280	0.00120189931487778	0.987584452556072	
LOC101749830	0.112216	0.379264	1.75693	0	1	1	-1.2916780910094	0.870322075342998	0.000635527451138998	0.0546297346910531	-0.785096266422563	53.5727189747698	0.311755093853756	0.0117919167035816	0.602701745281678	50	97	41	25	0.0149735843404159	0.922597997127115	
LOC101749820	0.753173	0.174852	-2.10685	-2.0491	0.00755	0.381549	2.38624719161307	0.1589248618864	2.36808565174819e-07	5.87009882836836e-05	0.719764430221773	31.328898157318	0.30002592178234	NA	NA	12	7	99	14	0.0491797941441294	0.780435972872457	
DACT2	0.651351	1.21574	0.900328	1.42144	0.0611	0.999823	-0.890390843186106	1.49184329937298	0.0112914385706565	0.405237184258006	-0.607088123516716	83.6017312066497	0.29776770837893	0.0414702204462677	0.999162683775631	100	107	43	80	0.0374400630650024	0.822797809615555	
SDR42E2	0.619389	0.18196	-1.76722	-1.80617	0.0381	0.984455	1.63084897190121	-0.272371184512026	0.000561495050526468	0.0501548103472626	0.733172976651156	22.9258530375207	0.31880872387039	0.0214637009702392	0.800319527518161	15	6	34	39	0.103104589672362	0.627648243482136	
NMNAT3	4.28881	7.49493	0.805337	1.52571	0.02905	0.847689	-0.757376975730978	3.07126757909863	0.0194421026853201	0.573350321929261	-0.579504176803991	253.488345666832	0.272164854286242	0.0332344447720595	0.999162683775631	363	238	233	166	0.00852843747002927	0.94860569199836	
LOC429451	NULL	NULL	NULL	NULL	NULL	NULL	1.31298393265922	1.62043146996247	0.00021351502826323	0.0236240554126285	0.838783436578802	90.7461225613153	0.306804673052371	0.00625827673173732	0.400789488355902	38	62	187	89	0.0316953731518744	0.84610611961323	
LOC101747773	0.458945	0.20967	-1.1302	-1.80072	0.0131	0.538108	1.1096400793716	1.82658406466444	0.00140789701373306	0.0998670297668285	0.83512185119536	105.175466410305	0.2759544837413	0.00247564174317066	0.230846791337083	47	81	148	156	0.0706685110394006	0.703267909007867	
TYRP1	1.03479	2.74034	1.40502	1.99037	0.00585	0.325406	-1.44400781056449	1.33767078976753	6.51572575896045e-05	0.00868139010809494	-1.00330886543884	74.8736864065316	0.293705383585303	0.000635392888636085	0.091383497568161	77	134	40	45	0.0972908027669155	0.641330443937029	
LOC101748985	0.740297	0.0485689	-3.93	-3.98854	0.0007	0.0784196	3.99131130846159	0.904553170489069	2.00545363089693e-17	2.6720162814663e-14	2.32446911032027	54.0919180774049	0.30802954016721	4.47956440177707e-14	5.06817916417058e-11	6	6	123	93	0.986540681077714	0.00375070687789792	
FAM149A	3.95117	1.82609	-1.11352	-2.23202	0.00275	0.201164	1.12499220985642	3.21530185770092	0.000562294759029729	0.0501548103472626	0.786294055700509	279.314320283683	0.292599599150148	0.00720387464440568	0.441360854116277	184	149	562	254	0.0171711720716061	0.911488211719175	
MAP7D3	5.08829	3.33006	-0.611632	-1.50715	0.03195	0.902535	0.69842007438334	4.21961615845803	0.027085266764398	0.69903597685646	0.624680134713049	562.718737242515	0.195844847275754	0.00142436090729195	0.16786686776147	386	433	816	659	0.118835135685729	0.587947341843163	
CLUAP1	16.9991	29.9658	0.817855	1.84502	0.0138	0.561107	-0.717634514344841	4.46781518531529	0.0228127733989685	0.610958169999007	-0.578882665990172	669.609118545132	0.253350546931155	0.0223182287555097	0.80884428664632	817	766	409	655	0.0357305682781586	0.83038100036346	
LOC101747543	14.8392	7.70857	-0.944881	-1.47245	0.0407	0.999823	0.823995833397983	1.50313749759919	0.02081699573869	0.590650536009881	0.612132410355045	83.7353901729402	0.279017347998367	0.0282435656922595	0.925331184099103	59	56	134	93	0.0311154376211992	0.848260660080827	
HSP25	2.55636	7.92055	1.63151	2.99864	0.0034	0.226008	-1.63423650790639	1.56682298669911	5.53174819817565e-06	0.00102544180946703	-0.756910752386946	88.7084003879078	0.319120379411471	NA	NA	174	77	20	70	0.00670068927855745	0.957871472802118	
SPERT	6.41612	3.38852	-0.921046	-1.54482	0.03075	0.881243	0.925279858961445	2.10700857743195	0.00645420196793535	0.290889381717645	0.599214219760333	128.360083073169	0.305567535896102	0.0498804423416169	0.999162683775631	65	105	114	239	0.00639845736900372	0.958892488307448	
LOC101750995	0	0	0	0	1	1	1.11811272856222	1.25370024914587	0.00215688745838964	0.135635772383334	0.716635271708852	69.9801395656268	0.306151164833685	0.0192430401467074	0.76080770980874	43	41	137	67	0.0276153934641976	0.860293640167651	
PLS1	66.9591	121.951	0.864951	2.3563	0.0014	0.125296	-0.849020498966244	7.60884398048798	0.00631994267446571	0.28726767150162	-0.722966841405953	5923.00330664507	0.228812036465496	0.00157956657553333	0.178712162355841	8410	5980	4565	4367	0.00857082717826065	0.94848721750489	
LOC100859106	0.0568302	0.840958	3.8873	2.74231	0.0521	0.999823	-3.85584799948868	-0.826138980804612	9.32784017712595e-10	3.51517804655734e-07	-1.04595186766445	15.304322806025	0.301321510537195	0.000518108215761542	0.0792145453125147	14	42	3	1	0.245847373144724	0.39313293077441	
ATP8B2	NULL	NULL	NULL	NULL	NULL	NULL	0.664651790026389	6.20415422859691	0.032674924799912	0.772883817270009	0.590680929170836	2233.63848357627	0.200224441145732	0.00317677226853493	0.270919608890986	1579	1717	3365	2444	0.113743107500146	0.603768999189887	
LOC101751133	0.657002	0.264876	-1.31058	-1.43496	0.08835	0.999823	1.49847313068518	-0.442411723120573	0.0016790713999855	0.114545974428664	0.712444373763982	20.0368725159304	0.319469954595242	0.0257419624894088	0.876694810145191	7	13	36	27	0.0855512459948158	0.671131991417013	
LOC100857191	22.4108	9.55591	-1.22973	-2.12654	0.02715	0.828463	1.17004831990962	4.31435645735681	0.000240734080206012	0.0260506046793491	0.581175148486198	600.495022127403	0.31968363152022	NA	NA	244	469	1505	281	0.00980617219543839	0.945760454616874	
KIAA0513	9.53367	5.31581	-0.842742	-1.89974	0.00665	0.356298	0.826751192388807	3.60838783771153	0.00984010862004263	0.379333518195423	0.686338233936255	367.550567906349	0.239754418815918	0.00420085338750765	0.319431239170606	224	283	416	574	0.0450062801808923	0.797649839719771	
LOC101748425	0.303059	0.164222	-0.883951	0	1	1	1.62321006038083	0.610105271480154	4.34616878881533e-05	0.00613586928741491	1.02733217208698	43.9752099824064	0.307170506380321	0.000824306296464132	0.111026207597562	19	22	59	81	0.230743893630788	0.406997143123356	
COL28A1	0.793664	2.29078	1.52924	1.53642	0.02805	0.839927	-1.83234076159809	1.39868205081748	5.91926672942263e-07	0.00013568486896541	-0.831983525009859	77.9638356676133	0.31887996342244	NA	NA	52	186	54	19	0.00645578924518129	0.958728581820964	
LOC417973	47.9074	0.326793	-7.19573	-6.16066	0.0002	0.0323636	7.39285126842017	4.73798627672504	3.80460968526506e-60	5.28072813629427e-56	5.12972323463615	806.083807198291	0.273476865635914	1.68343897595091e-78	1.42848214304315e-74	7	11	1346	2026	0.999971271741535	7.92957049605691e-06	
